Gene.stable.ID	Chromosome.scaffold.name	Karyotype.band	HGNC.symbol	chr.arm
ENSG00000105127	19	p13.12	AKAP8	19p
ENSG00000072062	19	p13.12	PRKACA	19p
ENSG00000132024	19	p13.12	CC2D1A	19p
ENSG00000105137	19	p13.12	SYDE1	19p
ENSG00000132017	19	p13.12	DCAF15	19p
ENSG00000104979	19	p13.13	C19orf53	19p
ENSG00000179271	19	p13.13	GADD45GIP1	19p
ENSG00000179218	19	p13.13	CALR	19p
ENSG00000179262	19	p13.13	RAD23A	19p
ENSG00000167815	19	p13.13	PRDX2	19p
ENSG00000105583	19	p13.13	WDR83OS	19p
ENSG00000160888	19	p13.13	IER2	19p
ENSG00000171223	19	p13.13	JUNB	19p
ENSG00000198356	19	p13.13	ASNA1	19p
ENSG00000104915	19	p13.13	STX10	19p
ENSG00000104889	19	p13.13	RNASEH2A	19p
ENSG00000179115	19	p13.13	FARSA	19p
ENSG00000095059	19	p13.13	DHPS	19p
ENSG00000095066	19	p13.13	HOOK2	19p
ENSG00000160877	19	p13.13	NACC1	19p
ENSG00000104907	19	p13.13	TRMT1	19p
ENSG00000008441	19	p13.13	NFIX	19p
ENSG00000105576	19	p13.13	TNPO2	19p
ENSG00000173875	19	p13.13	ZNF791	19p
ENSG00000105612	19	p13.13	DNASE2	19p
ENSG00000123154	19	p13.13	WDR83	19p
ENSG00000104957	19	p13.13	CCDC130	19p
ENSG00000105607	19	p13.13	GCDH	19p
ENSG00000233927	19	p13.2	RPS28	19p
ENSG00000198258	19	p13.2	UBL5	19p
ENSG00000105401	19	p13.2	CDC37	19p
ENSG00000130811	19	p13.2	EIF3G	19p
ENSG00000127445	19	p13.2	PIN1	19p
ENSG00000130816	19	p13.2	DNMT1	19p
ENSG00000105364	19	p13.2	MRPL4	19p
ENSG00000099783	19	p13.2	HNRNPM	19p
ENSG00000129351	19	p13.2	ILF3	19p
ENSG00000105518	19	p13.2	TMEM205	19p
ENSG00000167775	19	p13.2	CD320	19p
ENSG00000130165	19	p13.2	ELOF1	19p
ENSG00000127616	19	p13.2	SMARCA4	19p
ENSG00000066044	19	p13.2	ELAVL1	19p
ENSG00000130175	19	p13.2	PRKCSH	19p
ENSG00000129354	19	p13.2	AP1M2	19p
ENSG00000104980	19	p13.2	TIMM44	19p
ENSG00000185236	19	p13.2	RAB11B	19p
ENSG00000099203	19	p13.2	TMED1	19p
ENSG00000079999	19	p13.2	KEAP1	19p
ENSG00000130159	19	p13.2	ECSIT	19p
ENSG00000130810	19	p13.2	PPAN	19p
ENSG00000229833	19	p13.2	PET100	19p
ENSG00000178531	19	p13.2	CTXN1	19p
ENSG00000076662	19	p13.2	ICAM3	19p
ENSG00000076984	19	p13.2	MAP2K7	19p
ENSG00000079805	19	p13.2	DNM2	19p
ENSG00000130734	19	p13.2	ATG4D	19p
ENSG00000104976	19	p13.2	SNAPC2	19p
ENSG00000129355	19	p13.2	CDKN2D	19p
ENSG00000213339	19	p13.2	QTRT1	19p
ENSG00000129353	19	p13.2	SLC44A2	19p
ENSG00000076944	19	p13.2	STXBP2	19p
ENSG00000130164	19	p13.2	LDLR	19p
ENSG00000130733	19	p13.2	YIPF2	19p
ENSG00000161888	19	p13.2	SPC24	19p
ENSG00000197256	19	p13.2	KANK2	19p
ENSG00000197961	19	p13.2	ZNF121	19p
ENSG00000099785	19	p13.2	MARCH2	19p
ENSG00000133250	19	p13.2	ZNF414	19p
ENSG00000129347	19	p13.2	KRI1	19p
ENSG00000198816	19	p13.2	ZNF358	19p
ENSG00000142453	19	p13.2	CARM1	19p
ENSG00000130813	19	p13.2	C19orf66	19p
ENSG00000260001	19	p13.2	TGFBR3L	19p
ENSG00000090339	19	p13.2	ICAM1	19p
ENSG00000090674	19	p13.2	MCOLN1	19p
ENSG00000171466	19	p13.2	ZNF562	19p
ENSG00000167772	19	p13.2	ANGPTL4	19p
ENSG00000076924	19	p13.2	XAB2	19p
ENSG00000104880	19	p13.2	ARHGEF18	19p
ENSG00000127452	19	p13.2	FBXL12	19p
ENSG00000115268	19	p13.3	RPS15	19p
ENSG00000130255	19	p13.3	RPL36	19p
ENSG00000104904	19	p13.3	OAZ1	19p
ENSG00000167468	19	p13.3	GPX4	19p
ENSG00000167658	19	p13.3	EEF2	19p
ENSG00000099800	19	p13.3	TIMM13	19p
ENSG00000174886	19	p13.3	NDUFA11	19p
ENSG00000130332	19	p13.3	LSM7	19p
ENSG00000172270	19	p13.3	BSG	19p
ENSG00000228300	19	p13.3	C19orf24	19p
ENSG00000099817	19	p13.3	POLR2E	19p
ENSG00000174917	19	p13.3	C19orf70	19p
ENSG00000126934	19	p13.3	MAP2K2	19p
ENSG00000099622	19	p13.3	CIRBP	19p
ENSG00000115286	19	p13.3	NDUFS7	19p
ENSG00000064666	19	p13.3	CNN2	19p
ENSG00000125656	19	p13.3	CLPP	19p
ENSG00000104964	19	p13.3	AES	19p
ENSG00000183617	19	p13.3	MRPL54	19p
ENSG00000070423	19	p13.3	RNF126	19p
ENSG00000071626	19	p13.3	DAZAP1	19p
ENSG00000104886	19	p13.3	PLEKHJ1	19p
ENSG00000065000	19	p13.3	AP3D1	19p
ENSG00000064961	19	p13.3	HMG20B	19p
ENSG00000161091	19	p13.3	MFSD12	19p
ENSG00000141905	19	p13.3	NFIC	19p
ENSG00000011304	19	p13.3	PTBP1	19p
ENSG00000125652	19	p13.3	ALKBH7	19p
ENSG00000099804	19	p13.3	CDC34	19p
ENSG00000141873	19	p13.3	SLC39A3	19p
ENSG00000088247	19	p13.3	KHSRP	19p
ENSG00000176619	19	p13.3	LMNB2	19p
ENSG00000167670	19	p13.3	CHAF1A	19p
ENSG00000167470	19	p13.3	MIDN	19p
ENSG00000105355	19	p13.3	PLIN3	19p
ENSG00000130005	19	p13.3	GAMT	19p
ENSG00000141985	19	p13.3	SH3GL1	19p
ENSG00000104969	19	p13.3	SGTA	19p
ENSG00000125651	19	p13.3	GTF2F1	19p
ENSG00000125912	19	p13.3	NCLN	19p
ENSG00000119559	19	p13.3	C19orf25	19p
ENSG00000099875	19	p13.3	MKNK2	19p
ENSG00000065268	19	p13.3	WDR18	19p
ENSG00000167657	19	p13.3	DAPK3	19p
ENSG00000172009	19	p13.3	THOP1	19p
ENSG00000070404	19	p13.3	FSTL3	19p
ENSG00000133275	19	p13.3	CSNK1G2	19p
ENSG00000167671	19	p13.3	UBXN6	19p
ENSG00000178951	19	p13.3	ZBTB7A	19p
ENSG00000130254	19	p13.3	SAFB2	19p
ENSG00000125726	19	p13.3	CD70	19p
ENSG00000130545	19	p13.3	CRB3	19p
ENSG00000125733	19	p13.3	TRIP10	19p
ENSG00000160633	19	p13.3	SAFB	19p
ENSG00000129932	19	p13.3	DOHH	19p
ENSG00000099860	19	p13.3	GADD45B	19p
ENSG00000071655	19	p13.3	MBD3	19p
ENSG00000227500	19	p13.3	SCAMP4	19p
ENSG00000196365	19	p13.3	LONP1	19p
ENSG00000104897	19	p13.3	SF3A2	19p
ENSG00000160953	19	p13.3	MUM1	19p
ENSG00000141933	19	p13.3	TPGS1	19p
ENSG00000142002	19	p13.3	DPP9	19p
ENSG00000071564	19	p13.3	TCF3	19p
ENSG00000105426	19	p13.3	PTPRS	19p
ENSG00000125648	19	p13.3	SLC25A23	19p
ENSG00000125731	19	p13.3	SH2D3A	19p
ENSG00000198858	19	p13.3	R3HDM4	19p
ENSG00000088256	19	p13.3	GNA11	19p
ENSG00000197766	19	p13.3	CFD	19p
ENSG00000125734	19	p13.3	GPR108	19p
ENSG00000178078	19	p13.3	STAP2	19p
ENSG00000031823	19	p13.3	RANBP3	19p
ENSG00000079313	19	p13.3	REXO1	19p
ENSG00000116017	19	p13.3	ARID3A	19p
ENSG00000077463	19	p13.3	SIRT6	19p
ENSG00000118046	19	p13.3	STK11	19p
ENSG00000133243	19	p13.3	BTBD2	19p
ENSG00000105325	19	p13.3	FZR1	19p
ENSG00000141965	19	p13.3	FEM1A	19p
ENSG00000060558	19	p13.3	GNA15	19p
ENSG00000175221	19	p13.3	MED16	19p
ENSG00000105255	19	p13.3	FSD1	19p
ENSG00000115255	19	p13.3	REEP6	19p
ENSG00000129911	19	p13.3	KLF16	19p
ENSG00000008382	19	p13.3	MPND	19p
ENSG00000099821	19	p13.3	POLRMT	19p
ENSG00000141994	19	p13.3	DUS3L	19p
ENSG00000104885	19	p13.3	DOT1L	19p
ENSG00000105229	19	p13.3	PIAS4	19p
ENSG00000127666	19	p13.3	TICAM1	19p
ENSG00000064932	19	p13.3	SBNO2	19p
ENSG00000185361	19	p13.3	TNFAIP8L1	19p
ENSG00000261824	19	q11	LINC00662	19q
ENSG00000169021	19	q12	UQCRFS1	19q
ENSG00000105176	19	q12	URI1	19q
ENSG00000105171	19	q12	POP4	19q
ENSG00000105173	19	q12	CCNE1	19q
ENSG00000131943	19	q12	C19orf12	19q
ENSG00000105185	19	q13.11	PDCD5	19q
ENSG00000126261	19	q13.11	UBA2	19q
ENSG00000257103	19	q13.11	LSM14A	19q
ENSG00000105220	19	q13.11	GPI	19q
ENSG00000153879	19	q13.11	CEBPG	19q
ENSG00000089351	19	q13.11	GRAMD1A	19q
ENSG00000124299	19	q13.11	PEPD	19q
ENSG00000126249	19	q13.11	PDCD2L	19q
ENSG00000121289	19	q13.11	CEP89	19q
ENSG00000089335	19	q13.11	ZNF302	19q
ENSG00000213965	19	q13.11	NUDT19	19q
ENSG00000166398	19	q13.11	KIAA0355	19q
ENSG00000126267	19	q13.12	COX6B1	19q
ENSG00000105677	19	q13.12	TMEM147	19q
ENSG00000105258	19	q13.12	POLR2I	19q
ENSG00000089327	19	q13.12	FXYD5	19q
ENSG00000105254	19	q13.12	TBCB	19q
ENSG00000089356	19	q13.12	FXYD3	19q
ENSG00000161249	19	q13.12	DMKN	19q
ENSG00000126247	19	q13.12	CAPNS1	19q
ENSG00000105699	19	q13.12	LSR	19q
ENSG00000105698	19	q13.12	USF2	19q
ENSG00000126254	19	q13.12	RBM42	19q
ENSG00000205155	19	q13.12	PSENEN	19q
ENSG00000167635	19	q13.12	ZNF146	19q
ENSG00000205138	19	q13.12	SDHAF1	19q
ENSG00000232677	19	q13.12	LINC00665	19q
ENSG00000075702	19	q13.12	WDR62	19q
ENSG00000181392	19	q13.12	SYNE4	19q
ENSG00000239382	19	q13.12	ALKBH6	19q
ENSG00000161265	19	q13.12	U2AF1L4	19q
ENSG00000105372	19	q13.2	RPS19	19q
ENSG00000105193	19	q13.2	RPS16	19q
ENSG00000178982	19	q13.2	EIF3K	19q
ENSG00000128626	19	q13.2	MRPS12	19q
ENSG00000167642	19	q13.2	SPINT2	19q
ENSG00000099341	19	q13.2	PSMD8	19q
ENSG00000130402	19	q13.2	ACTN4	19q
ENSG00000105202	19	q13.2	FBL	19q
ENSG00000167644	19	q13.2	C19orf33	19q
ENSG00000105404	19	q13.2	RABAC1	19q
ENSG00000079462	19	q13.2	PAFAH1B3	19q
ENSG00000167601	19	q13.2	AXL	19q
ENSG00000090013	19	q13.2	BLVRB	19q
ENSG00000105197	19	q13.2	TIMM50	19q
ENSG00000105323	19	q13.2	HNRNPUL1	19q
ENSG00000013275	19	q13.2	PSMC4	19q
ENSG00000104823	19	q13.2	ECH1	19q
ENSG00000269858	19	q13.2	EGLN2	19q
ENSG00000105329	19	q13.2	TGFB1	19q
ENSG00000077312	19	q13.2	SNRPA	19q
ENSG00000196235	19	q13.2	SUPT5H	19q
ENSG00000105723	19	q13.2	GSK3A	19q
ENSG00000160410	19	q13.2	SHKBP1	19q
ENSG00000179134	19	q13.2	SAMD4B	19q
ENSG00000105223	19	q13.2	PLD3	19q
ENSG00000077348	19	q13.2	EXOSC5	19q
ENSG00000167645	19	q13.2	YIF1B	19q
ENSG00000130669	19	q13.2	PAK4	19q
ENSG00000167641	19	q13.2	PPP1R14A	19q
ENSG00000105221	19	q13.2	AKT2	19q
ENSG00000104825	19	q13.2	NFKBIB	19q
ENSG00000063322	19	q13.2	MED29	19q
ENSG00000197019	19	q13.2	SERTAD1	19q
ENSG00000171747	19	q13.2	LGALS4	19q
ENSG00000006712	19	q13.2	PAF1	19q
ENSG00000104824	19	q13.2	HNRNPL	19q
ENSG00000269190	19	q13.2	FBXO17	19q
ENSG00000105722	19	q13.2	ERF	19q
ENSG00000086548	19	q13.2	CEACAM6	19q
ENSG00000090932	19	q13.2	DLL3	19q
ENSG00000068903	19	q13.2	SIRT2	19q
ENSG00000160570	19	q13.2	DEDD2	19q
ENSG00000090006	19	q13.2	LTBP4	19q
ENSG00000076928	19	q13.2	ARHGEF1	19q
ENSG00000130244	19	q13.2	FAM98C	19q
ENSG00000079432	19	q13.2	CIC	19q
ENSG00000167565	19	q13.2	SERTAD3	19q
ENSG00000176396	19	q13.2	EID2	19q
ENSG00000167578	19	q13.2	RAB4B	19q
ENSG00000261857	19	q13.2	MIA	19q
ENSG00000123810	19	q13.2	B9D2	19q
ENSG00000131116	19	q13.31	ZNF428	19q
ENSG00000105755	19	q13.31	ETHE1	19q
ENSG00000011422	19	q13.31	PLAUR	19q
ENSG00000124444	19	q13.31	ZNF576	19q
ENSG00000073008	19	q13.31	PVR	19q
ENSG00000104783	19	q13.31	KCNN4	19q
ENSG00000167380	19	q13.31	ZNF226	19q
ENSG00000073050	19	q13.31	XRCC1	19q
ENSG00000042753	19	q13.32	AP2S1	19q
ENSG00000125743	19	q13.32	SNRPD2	19q
ENSG00000130204	19	q13.32	TOMM40	19q
ENSG00000160014	19	q13.32	CALM3	19q
ENSG00000130748	19	q13.32	TMEM160	19q
ENSG00000012061	19	q13.32	ERCC1	19q
ENSG00000117877	19	q13.32	CD3EAP	19q
ENSG00000125753	19	q13.32	VASP	19q
ENSG00000142230	19	q13.32	SAE1	19q
ENSG00000105281	19	q13.32	SLC1A5	19q
ENSG00000104853	19	q13.32	CLPTM1	19q
ENSG00000142252	19	q13.32	GEMIN7	19q
ENSG00000011485	19	q13.32	PPP5C	19q
ENSG00000160007	19	q13.32	ARHGAP35	19q
ENSG00000130208	19	q13.32	APOC1	19q
ENSG00000185800	19	q13.32	DMWD	19q
ENSG00000187244	19	q13.32	BCAM	19q
ENSG00000130203	19	q13.32	APOE	19q
ENSG00000090372	19	q13.32	STRN4	19q
ENSG00000104856	19	q13.32	RELB	19q
ENSG00000125755	19	q13.32	SYMPK	19q
ENSG00000104881	19	q13.32	PPP1R13L	19q
ENSG00000007255	19	q13.32	TRAPPC6A	19q
ENSG00000069399	19	q13.32	BCL3	19q
ENSG00000125741	19	q13.32	OPA3	19q
ENSG00000104866	19	q13.32	PPP1R37	19q
ENSG00000104859	19	q13.32	CLASRP	19q
ENSG00000170604	19	q13.32	IRF2BP1	19q
ENSG00000130749	19	q13.32	ZC3H4	19q
ENSG00000104884	19	q13.32	ERCC2	19q
ENSG00000105287	19	q13.32	PRKD2	19q
ENSG00000125740	19	q13.32	FOSB	19q
ENSG00000105327	19	q13.32	BBC3	19q
ENSG00000176182	19	q13.32	MYPOP	19q
ENSG00000125746	19	q13.32	EML2	19q
ENSG00000087086	19	q13.33	FTL	19q
ENSG00000142541	19	q13.33	RPL13A	19q
ENSG00000063177	19	q13.33	RPL18	19q
ENSG00000142534	19	q13.33	RPS11	19q
ENSG00000142227	19	q13.33	EMP3	19q
ENSG00000087088	19	q13.33	BAX	19q
ENSG00000167747	19	q13.33	C19orf48	19q
ENSG00000126457	19	q13.33	PRMT1	19q
ENSG00000105438	19	q13.33	KDELR1	19q
ENSG00000126453	19	q13.33	BCL2L12	19q
ENSG00000161677	19	q13.33	JOSD2	19q
ENSG00000104852	19	q13.33	SNRNP70	19q
ENSG00000183207	19	q13.33	RUVBL2	19q
ENSG00000104872	19	q13.33	PIH1D1	19q
ENSG00000142546	19	q13.33	NOSIP	19q
ENSG00000126458	19	q13.33	RRAS	19q
ENSG00000204673	19	q13.33	AKT1S1	19q
ENSG00000161671	19	q13.33	EMC10	19q
ENSG00000087074	19	q13.33	PPP1R15A	19q
ENSG00000126456	19	q13.33	IRF3	19q
ENSG00000213024	19	q13.33	NUP62	19q
ENSG00000104960	19	q13.33	PTOV1	19q
ENSG00000131408	19	q13.33	NR1H2	19q
ENSG00000169136	19	q13.33	ATF5	19q
ENSG00000105402	19	q13.33	NAPA	19q
ENSG00000196961	19	q13.33	AP2A1	19q
ENSG00000039650	19	q13.33	PNKP	19q
ENSG00000105443	19	q13.33	CYTH2	19q
ENSG00000105447	19	q13.33	GRWD1	19q
ENSG00000104805	19	q13.33	NUCB1	19q
ENSG00000104870	19	q13.33	FCGRT	19q
ENSG00000105472	19	q13.33	CLEC11A	19q
ENSG00000105552	19	q13.33	BCAT2	19q
ENSG00000126461	19	q13.33	SCAF1	19q
ENSG00000024422	19	q13.33	EHD2	19q
ENSG00000105486	19	q13.33	LIG1	19q
ENSG00000074219	19	q13.33	TEAD2	19q
ENSG00000105053	19	q13.33	VRK3	19q
ENSG00000105483	19	q13.33	CARD8	19q
ENSG00000104973	19	q13.33	MED25	19q
ENSG00000104863	19	q13.33	LIN7B	19q
ENSG00000063176	19	q13.33	SPHK2	19q
ENSG00000161618	19	q13.33	ALDH16A1	19q
ENSG00000177380	19	q13.33	PPFIA3	19q
ENSG00000105379	19	q13.41	ETFB	19q
ENSG00000105568	19	q13.41	PPP2R1A	19q
ENSG00000167755	19	q13.41	KLK6	19q
ENSG00000129451	19	q13.41	KLK10	19q
ENSG00000142544	19	q13.41	CTU1	19q
ENSG00000198464	19	q13.41	ZNF480	19q
ENSG00000167754	19	q13.41	KLK5	19q
ENSG00000196214	19	q13.41	ZNF766	19q
ENSG00000108107	19	q13.42	RPL28	19q
ENSG00000170889	19	q13.42	RPS9	19q
ENSG00000108106	19	q13.42	UBE2S	19q
ENSG00000063241	19	q13.42	ISOC2	19q
ENSG00000105048	19	q13.42	TNNT1	19q
ENSG00000063245	19	q13.42	EPN1	19q
ENSG00000170906	19	q13.42	NDUFA3	19q
ENSG00000170892	19	q13.42	TSEN34	19q
ENSG00000105618	19	q13.42	PRPF31	19q
ENSG00000125505	19	q13.42	MBOAT7	19q
ENSG00000213015	19	q13.42	ZNF580	19q
ENSG00000105619	19	q13.42	TFPT	19q
ENSG00000133265	19	q13.42	HSPBP1	19q
ENSG00000063244	19	q13.42	U2AF2	19q
ENSG00000171425	19	q13.42	ZNF581	19q
ENSG00000095752	19	q13.42	IL11	19q
ENSG00000088038	19	q13.42	CNOT3	19q
ENSG00000179820	19	q13.42	MYADM	19q
ENSG00000090971	19	q13.42	NAT14	19q
ENSG00000105617	19	q13.42	LENG1	19q
ENSG00000167617	19	q13.42	CDC42EP5	19q
ENSG00000171443	19	q13.42	ZNF524	19q
ENSG00000167615	19	q13.42	LENG8	19q
ENSG00000218891	19	q13.42	ZNF579	19q
ENSG00000173581	19	q13.42	CCDC106	19q
ENSG00000160439	19	q13.42	RDH13	19q
ENSG00000125503	19	q13.42	PPP1R12C	19q
ENSG00000083845	19	q13.43	RPS5	19q
ENSG00000130725	19	q13.43	UBE2M	19q
ENSG00000130724	19	q13.43	CHMP2A	19q
ENSG00000130726	19	q13.43	TRIM28	19q
ENSG00000083807	19	q13.43	SLC27A5	19q
ENSG00000142409	19	q13.43	ZNF787	19q
ENSG00000121410	19	q13.43	A1BG	19q
ENSG00000198131	19	q13.43	ZNF544	19q
ENSG00000167685	19	q13.43	ZNF444	19q
ENSG00000171606	19	q13.43	ZNF274	19q
ENSG00000101439	20	p11.21	CST3	20p
ENSG00000132661	20	p11.21	NXT1	20p
ENSG00000100997	20	p11.21	ABHD12	20p
ENSG00000101474	20	p11.21	APMAP	20p
ENSG00000197586	20	p11.21	ENTPD6	20p
ENSG00000100994	20	p11.21	PYGB	20p
ENSG00000101003	20	p11.21	GINS1	20p
ENSG00000088930	20	p11.22	XRN2	20p
ENSG00000173418	20	p11.23	NAA20	20p
ENSG00000089006	20	p11.23	SNX5	20p
ENSG00000125821	20	p11.23	DTD1	20p
ENSG00000232838	20	p11.23	PET117	20p
ENSG00000132669	20	p11.23	RIN2	20p
ENSG00000101310	20	p11.23	SEC23B	20p
ENSG00000101343	20	p11.23	CRNKL1	20p
ENSG00000132664	20	p11.23	POLR3F	20p
ENSG00000125868	20	p12.1	DSTN	20p
ENSG00000125844	20	p12.1	RRBP1	20p
ENSG00000125870	20	p12.1	SNRPB2	20p
ENSG00000089048	20	p12.1	ESF1	20p
ENSG00000101247	20	p12.1	NDUFAF5	20p
ENSG00000125863	20	p12.2	MKKS	20p
ENSG00000101384	20	p12.2	JAG1	20p
ENSG00000132640	20	p12.2	BTBD3	20p
ENSG00000089063	20	p12.3	TMEM230	20p
ENSG00000101311	20	p12.3	FERMT1	20p
ENSG00000132646	20	p12.3	PCNA	20p
ENSG00000088766	20	p12.3	CRLS1	20p
ENSG00000089195	20	p12.3	TRMT6	20p
ENSG00000125827	20	p12.3	TMX4	20p
ENSG00000101290	20	p12.3	CDS2	20p
ENSG00000101333	20	p12.3	PLCB4	20p
ENSG00000125885	20	p12.3	MCM8	20p
ENSG00000125772	20	p12.3	GPCPD1	20p
ENSG00000125835	20	p13	SNRPB	20p
ENSG00000088832	20	p13	FKBP1A	20p
ENSG00000101220	20	p13	C20orf27	20p
ENSG00000101361	20	p13	NOP56	20p
ENSG00000125826	20	p13	RBCK1	20p
ENSG00000125901	20	p13	MRPS26	20p
ENSG00000125877	20	p13	ITPA	20p
ENSG00000125818	20	p13	PSMF1	20p
ENSG00000171867	20	p13	PRNP	20p
ENSG00000088833	20	p13	NSFL1C	20p
ENSG00000101365	20	p13	IDH3B	20p
ENSG00000198171	20	p13	DDRGK1	20p
ENSG00000101266	20	p13	CSNK2A1	20p
ENSG00000101224	20	p13	CDC25B	20p
ENSG00000101255	20	p13	TRIB3	20p
ENSG00000132670	20	p13	PTPRA	20p
ENSG00000125779	20	p13	PANK2	20p
ENSG00000125817	20	p13	CENPB	20p
ENSG00000125875	20	p13	TBC1D20	20p
ENSG00000101236	20	p13	RNF24	20p
ENSG00000088826	20	p13	SMOX	20p
ENSG00000125898	20	p13	FAM110A	20p
ENSG00000198053	20	p13	SIRPA	20p
ENSG00000088888	20	p13	MAVS	20p
ENSG00000125843	20	p13	AP5S1	20p
ENSG00000247315	20	p13	ZCCHC3	20p
ENSG00000177732	20	p13	SOX12	20p
ENSG00000125841	20	p13	NRSN2	20p
ENSG00000125968	20	q11.21	ID1	20q
ENSG00000088325	20	q11.21	TPX2	20q
ENSG00000101294	20	q11.21	HM13	20q
ENSG00000149600	20	q11.21	COMMD7	20q
ENSG00000171552	20	q11.21	BCL2L1	20q
ENSG00000101367	20	q11.21	MAPRE1	20q
ENSG00000171456	20	q11.21	ASXL1	20q
ENSG00000088356	20	q11.21	PDRG1	20q
ENSG00000101350	20	q11.21	KIF3B	20q
ENSG00000101346	20	q11.21	POFUT1	20q
ENSG00000101391	20	q11.21	CDK5RAP1	20q
ENSG00000101337	20	q11.21	TM9SF4	20q
ENSG00000101400	20	q11.21	SNTA1	20q
ENSG00000126003	20	q11.21	PLAGL2	20q
ENSG00000125977	20	q11.22	EIF2S2	20q
ENSG00000131051	20	q11.22	RBM39	20q
ENSG00000125995	20	q11.22	ROMO1	20q
ENSG00000125970	20	q11.22	RALY	20q
ENSG00000242372	20	q11.22	EIF6	20q
ENSG00000125971	20	q11.22	DYNLRB1	20q
ENSG00000101421	20	q11.22	CHMP4B	20q
ENSG00000125991	20	q11.22	ERGIC3	20q
ENSG00000101444	20	q11.22	AHCY	20q
ENSG00000214078	20	q11.22	CPNE1	20q
ENSG00000101412	20	q11.22	E2F1	20q
ENSG00000100983	20	q11.22	GSS	20q
ENSG00000025293	20	q11.22	PHF20	20q
ENSG00000078747	20	q11.22	ITCH	20q
ENSG00000100991	20	q11.22	TRPC4AP	20q
ENSG00000101460	20	q11.22	MAP1LC3A	20q
ENSG00000101000	20	q11.22	PROCR	20q
ENSG00000088298	20	q11.22	EDEM2	20q
ENSG00000198646	20	q11.22	NCOA6	20q
ENSG00000125967	20	q11.22	NECAB3	20q
ENSG00000244462	20	q11.22	RBM12	20q
ENSG00000101464	20	q11.22	PIGU	20q
ENSG00000126001	20	q11.22	CEP250	20q
ENSG00000244005	20	q11.22	NFS1	20q
ENSG00000101417	20	q11.22	PXMP4	20q
ENSG00000198959	20	q11.23	TGM2	20q
ENSG00000171222	20	q11.23	SCAND1	20q
ENSG00000118705	20	q11.23	RPN2	20q
ENSG00000101335	20	q11.23	MYL9	20q
ENSG00000101363	20	q11.23	MANBAL	20q
ENSG00000166619	20	q11.23	BLCAP	20q
ENSG00000080845	20	q11.23	DLGAP4	20q
ENSG00000132792	20	q11.23	CTNNBL1	20q
ENSG00000101447	20	q11.23	FAM83D	20q
ENSG00000101079	20	q11.23	NDRG3	20q
ENSG00000149636	20	q11.23	DSN1	20q
ENSG00000149639	20	q11.23	SOGA1	20q
ENSG00000118707	20	q11.23	TGIF2	20q
ENSG00000131043	20	q11.23	AAR2	20q
ENSG00000170471	20	q11.23	RALGAPB	20q
ENSG00000088367	20	q11.23	EPB41L1	20q
ENSG00000101413	20	q11.23	RPRD1B	20q
ENSG00000198900	20	q12	TOP1	20q
ENSG00000124177	20	q12	CHD6	20q
ENSG00000174306	20	q12	ZHX3	20q
ENSG00000124193	20	q13.11	SRSF6	20q
ENSG00000166913	20	q13.12	YWHAB	20q
ENSG00000175063	20	q13.12	UBE2C	20q
ENSG00000101057	20	q13.12	MYBL2	20q
ENSG00000124107	20	q13.12	SLPI	20q
ENSG00000124145	20	q13.12	SDC4	20q
ENSG00000132824	20	q13.12	SERINC3	20q
ENSG00000064601	20	q13.12	CTSA	20q
ENSG00000101443	20	q13.12	WFDC2	20q
ENSG00000124155	20	q13.12	PIGT	20q
ENSG00000101457	20	q13.12	DNTTIP1	20q
ENSG00000168734	20	q13.12	PKIG	20q
ENSG00000025772	20	q13.12	TOMM34	20q
ENSG00000080189	20	q13.12	SLC35C2	20q
ENSG00000172315	20	q13.12	TP53RK	20q
ENSG00000204070	20	q13.12	SYS1	20q
ENSG00000101040	20	q13.12	ZMYND8	20q
ENSG00000101109	20	q13.12	STK4	20q
ENSG00000101473	20	q13.12	ACOT8	20q
ENSG00000196839	20	q13.12	ADA	20q
ENSG00000124151	20	q13.12	NCOA3	20q
ENSG00000101052	20	q13.12	IFT52	20q
ENSG00000124102	20	q13.12	PI3	20q
ENSG00000124120	20	q13.12	TTPAL	20q
ENSG00000196562	20	q13.12	SULF2	20q
ENSG00000124104	20	q13.12	SNX21	20q
ENSG00000100979	20	q13.12	PLTP	20q
ENSG00000101017	20	q13.12	CD40	20q
ENSG00000124214	20	q13.13	STAU1	20q
ENSG00000172216	20	q13.13	CEBPB	20q
ENSG00000124226	20	q13.13	RNF114	20q
ENSG00000196396	20	q13.13	PTPN1	20q
ENSG00000124228	20	q13.13	DDX27	20q
ENSG00000124207	20	q13.13	CSE1L	20q
ENSG00000000419	20	q13.13	DPM1	20q
ENSG00000240849	20	q13.13	TMEM189	20q
ENSG00000158470	20	q13.13	B4GALT5	20q
ENSG00000101126	20	q13.13	ADNP	20q
ENSG00000124243	20	q13.13	BCAS4	20q
ENSG00000124201	20	q13.13	ZNFX1	20q
ENSG00000124171	20	q13.13	PARD6B	20q
ENSG00000026559	20	q13.13	KCNG1	20q
ENSG00000124198	20	q13.13	ARFGEF2	20q
ENSG00000101132	20	q13.2	PFDN4	20q
ENSG00000087586	20	q13.2	AURKA	20q
ENSG00000124098	20	q13.2	FAM210B	20q
ENSG00000171940	20	q13.2	ZNF217	20q
ENSG00000101138	20	q13.2	CSTF1	20q
ENSG00000020256	20	q13.2	ZFP64	20q
ENSG00000054793	20	q13.2	ATP9A	20q
ENSG00000124225	20	q13.31	PMEPA1	20q
